Date,S&P Compound,Dividends,Earnings,CPI,Date Fraction,Long_interest_rate,Real price,Real Dividend,Real_total_return_price,Real earnings,Real scaled earnings,CAPE,,TR CAPE,,Excess CAPE yield,Montlhy total bond returns,Real total bond returns,10 year annualized stock real return,10 year annualized bond real return,real 10 year excess annualized returns
1921.1,6.70,0.47,0.38,17.50,1921.79,4.50,117.20,8.19," 1,664.74 ",6.56, 93.18 ,5.48,,7.71,,20.36%,1.01,5.62,11.66%,6.23%,5.43%
1921.11,7.06,0.46,0.33,17.40,1921.87,4.43,124.21,8.17," 1,773.94 ",5.85, 83.55 ,5.84,,8.24,,19.35%,1.01,5.70,11.33%,6.22%,5.11%
1921.12,7.31,0.46,0.29,17.30,1921.96,4.37,129.35,8.14," 1,857.06 ",5.13, 73.67 ,6.11,,8.65,,18.70%,1.01,5.78,8.71%,6.15%,2.56%
1922.01,7.30,0.46,0.32,16.90,1922.04,4.30,132.23,8.41," 1,908.47 ",5.86, 84.52 ,6.29,,8.92,,17.95%,1.00,5.97,8.54%,6.03%,2.51%
1922.02,7.46,0.47,0.36,16.90,1922.12,4.31,135.13,8.48," 1,960.50 ",6.46, 93.74 ,6.46,,9.19,,17.41%,1.00,5.99,8.39%,6.21%,2.18%
1922.03,7.74,0.47,0.39,16.70,1922.21,4.31,141.88,8.66," 2,068.92 ",7.15, 104.25 ,6.82,,9.72,,16.24%,1.00,6.08,8.01%,6.18%,1.82%
1922.04,8.21,0.48,0.42,16.70,1922.29,4.32,150.50,8.74," 2,205.17 ",7.76, 113.70 ,7.27,,10.38,,15.01%,1.00,6.10,4.59%,6.28%,-1.69%
1922.05,8.53,0.48,0.46,16.70,1922.37,4.32,156.36,8.81," 2,301.88 ",8.37, 123.24 ,7.59,,10.85,,14.43%,1.00,6.12,3.05%,6.46%,-3.42%
1922.06,8.45,0.49,0.49,16.70,1922.46,4.33,154.90,8.89," 2,291.20 ",8.98, 132.86 ,7.56,,10.82,,14.59%,1.00,6.14,1.81%,6.57%,-4.76%
1922.07,8.51,0.49,0.52,16.80,1922.54,4.33,155.07,8.91," 2,304.72 ",9.54, 141.72 ,7.60,,10.89,,14.57%,1.00,6.13,2.36%,6.65%,-4.30%
1922.08,8.83,0.49,0.56,16.60,1922.62,4.34,162.84,9.10," 2,431.47 ",10.27, 153.30 ,8.02,,11.50,,13.65%,1.00,6.22,6.19%,6.63%,-0.44%
1922.09,9.06,0.50,0.59,16.60,1922.71,4.34,167.08,9.17," 2,506.22 ",10.88, 163.21 ,8.27,,11.86,,13.17%,1.00,6.24,7.00%,6.73%,0.27%
1922.1,9.26,0.50,0.62,16.70,1922.79,4.35,169.74,9.20," 2,557.70 ",11.43, 172.16 ,8.43,,12.11,,12.99%,1.00,6.22,5.35%,6.90%,-1.55%
1922.11,8.80,0.51,0.66,16.80,1922.87,4.35,160.35,9.22," 2,427.75 ",11.97, 181.17 ,8.00,,11.49,,13.69%,1.00,6.20,5.95%,7.07%,-1.12%
1922.12,8.78,0.51,0.69,16.90,1922.96,4.36,159.04,9.24," 2,419.55 ",12.50, 190.15 ,7.96,,11.45,,13.90%,1.00,6.19,5.78%,7.24%,-1.46%
1923.01,8.90,0.51,0.71,16.80,1923.04,4.36,162.17,9.32," 2,479.04 ",13.01, 198.94 ,8.15,,11.73,,13.44%,1.01,6.24,6.15%,7.36%,-1.21%
1923.02,9.28,0.51,0.74,16.80,1923.12,4.34,169.10,9.35," 2,596.80 ",13.45, 206.60 ,8.53,,12.27,,12.92%,1.01,6.28,4.57%,7.51%,-2.94%
1923.03,9.43,0.52,0.76,16.80,1923.21,4.31,171.83,9.38," 2,650.79 ",13.89, 214.34 ,8.70,,12.51,,12.72%,1.01,6.32,4.47%,7.58%,-3.11%
1923.04,9.10,0.52,0.79,16.90,1923.29,4.29,164.84,9.36," 2,554.92 ",14.25, 220.87 ,8.37,,12.04,,13.26%,1.01,6.31,5.98%,7.63%,-1.65%
1923.05,8.67,0.52,0.81,16.90,1923.37,4.26,157.05,9.39," 2,446.32 ",14.69, 228.77 ,8.00,,11.51,,13.95%,1.01,6.35,9.21%,7.61%,1.60%
1923.06,8.34,0.52,0.84,17.00,1923.46,4.24,150.18,9.36," 2,351.52 ",15.04, 235.43 ,7.67,,11.04,,14.46%,1.01,6.35,11.35%,7.57%,3.77%
1923.07,8.06,0.52,0.86,17.20,1923.54,4.21,143.45,9.29," 2,258.26 ",15.29, 240.73 ,7.35,,10.57,,15.08%,1.01,6.31,12.36%,7.35%,5.01%
1923.08,8.10,0.52,0.88,17.10,1923.62,4.19,145.01,9.37," 2,295.03 ",15.81, 250.27 ,7.44,,10.72,,14.87%,1.01,6.38,11.56%,7.19%,4.37%
1923.09,8.15,0.53,0.91,17.20,1923.71,4.16,145.05,9.34," 2,308.09 ",16.15, 257.01 ,7.46,,10.75,,14.82%,1.01,6.38,11.44%,7.24%,4.21%
1923.1,8.03,0.53,0.93,17.30,1923.79,4.14,142.09,9.32," 2,273.32 ",16.49, 263.77 ,7.32,,10.55,,15.17%,1.01,6.37,10.52%,7.28%,3.24%
1923.11,8.27,0.53,0.96,17.30,1923.87,4.11,146.34,9.35," 2,353.73 ",16.91, 272.03 ,7.55,,10.88,,14.67%,1.01,6.41,10.44%,7.27%,3.17%
1923.12,8.55,0.53,0.98,17.30,1923.96,4.09,151.29,9.38," 2,445.99 ",17.34, 280.36 ,7.81,,11.26,,14.35%,1.01,6.44,10.27%,7.25%,3.02%
1924.01,8.83,0.53,0.98,17.30,1924.04,4.06,156.25,9.41," 2,538.77 ",17.27, 280.56 ,8.07,,11.63,,13.96%,1.00,6.48,10.51%,7.24%,3.27%
1924.02,8.87,0.53,0.97,17.20,1924.12,4.04,157.87,9.49," 2,577.95 ",17.29, 282.41 ,8.16,,11.76,,13.89%,1.00,6.55,11.08%,7.09%,3.99%
1924.03,8.70,0.54,0.97,17.10,1924.21,4.03,155.75,9.58," 2,556.36 ",17.32, 284.29 ,8.06,,11.61,,14.00%,1.00,6.62,10.63%,7.03%,3.60%
1924.04,8.50,0.54,0.96,17.00,1924.29,4.01,153.06,9.66," 2,525.51 ",17.35, 286.21 ,7.92,,11.42,,14.27%,1.00,6.69,10.99%,6.97%,4.01%
1924.05,8.47,0.54,0.96,17.00,1924.37,3.99,152.52,9.69," 2,529.92 ",17.27, 286.51 ,7.90,,11.38,,14.22%,1.00,6.72,9.83%,6.98%,2.85%
1924.06,8.63,0.54,0.96,17.00,1924.46,3.98,155.40,9.72," 2,591.15 ",17.20, 286.74 ,8.05,,11.60,,14.00%,1.00,6.75,9.67%,6.90%,2.77%
1924.07,9.03,0.54,0.95,17.10,1924.54,3.96,161.66,9.70," 2,708.87 ",17.02, 285.23 ,8.38,,12.07,,13.49%,1.00,6.74,8.70%,6.96%,1.73%
1924.08,9.34,0.54,0.95,17.00,1924.62,3.94,168.19,9.78," 2,832.01 ",17.05, 287.05 ,8.72,,12.56,,12.77%,1.00,6.81,7.83%,6.90%,0.93%
1924.09,9.25,0.55,0.94,17.10,1924.71,3.93,165.60,9.76," 2,802.01 ",16.87, 285.50 ,8.58,,12.36,,13.03%,1.00,6.81,7.56%,6.81%,0.76%
1924.1,9.13,0.55,0.94,17.20,1924.79,3.91,162.50,9.73," 2,763.30 ",16.70, 283.99 ,8.42,,12.13,,13.44%,1.00,6.80,7.92%,6.95%,0.97%
1924.11,9.64,0.55,0.93,17.20,1924.87,3.89,171.57,9.76," 2,931.49 ",16.63, 284.09 ,8.89,,12.80,,12.72%,1.00,6.83,7.63%,6.95%,0.68%
1924.12,10.16,0.55,0.93,17.30,1924.96,3.88,179.78,9.73," 3,085.62 ",16.46, 282.44 ,9.31,,13.41,,12.39%,1.00,6.82,7.27%,7.09%,0.18%
1925.01,10.58,0.55,0.96,17.30,1925.04,3.86,187.22,9.81," 3,227.20 ",16.93, 291.82 ,9.69,,13.95,,11.99%,1.00,6.85,6.67%,6.94%,-0.26%
1925.02,10.67,0.56,0.98,17.20,1925.12,3.85,189.91,9.94," 3,287.85 ",17.50, 302.99 ,9.83,,14.14,,11.90%,1.00,6.92,6.12%,6.78%,-0.67%
1925.03,10.39,0.56,1.01,17.30,1925.21,3.83,183.85,9.95," 3,197.42 ",17.87, 310.82 ,9.52,,13.69,,12.42%,1.00,6.91,5.76%,6.83%,-1.07%
1925.04,10.28,0.57,1.04,17.20,1925.29,3.82,182.96,10.09," 3,196.58 ",18.46, 322.46 ,9.48,,13.62,,12.31%,1.00,6.98,6.50%,6.68%,-0.18%
1925.05,10.61,0.57,1.06,17.30,1925.37,3.80,187.75,10.10," 3,294.83 ",18.81, 330.10 ,9.73,,13.96,,12.01%,1.00,6.98,7.02%,6.73%,0.29%
1925.06,10.80,0.58,1.09,17.50,1925.46,3.79,188.92,10.06," 3,330.21 ",19.07, 336.10 ,9.80,,14.04,,12.07%,1.00,6.93,7.43%,6.92%,0.50%
1925.07,11.10,0.58,1.12,17.70,1925.54,3.77,191.98,10.02," 3,398.76 ",19.32, 342.02 ,9.96,,14.26,,12.04%,1.00,6.88,7.79%,7.03%,0.76%
1925.08,11.25,0.58,1.14,17.70,1925.62,3.76,194.57,10.09," 3,459.57 ",19.77, 351.49 ,10.11,,14.45,,11.91%,1.00,6.91,8.34%,7.02%,1.32%
1925.09,11.51,0.59,1.17,17.70,1925.71,3.74,199.07,10.16," 3,554.58 ",20.24, 361.33 ,10.36,,14.78,,11.68%,1.00,6.94,8.31%,7.01%,1.30%
1925.1,11.89,0.59,1.20,17.70,1925.79,3.73,205.64,10.23," 3,687.16 ",20.70, 371.20 ,10.72,,15.26,,11.27%,1.00,6.97,8.23%,7.00%,1.24%
1925.11,12.26,0.60,1.22,18.00,1925.87,3.71,208.51,10.13," 3,753.68 ",20.80, 374.45 ,10.89,,15.46,,11.22%,1.00,6.88,8.97%,7.09%,1.88%
1925.12,12.46,0.60,1.25,17.90,1925.96,3.70,213.09,10.26," 3,851.62 ",21.38, 386.40 ,11.15,,15.79,,10.96%,1.00,6.95,8.72%,7.02%,1.70%
1926.01,12.65,0.61,1.25,17.90,1926.04,3.68,216.34,10.39," 3,926.00 ",21.36, 387.63 ,11.34,,16.02,,10.72%,1.01,6.98,9.13%,7.00%,2.12%
1926.02,12.67,0.62,1.25,17.90,1926.12,3.65,216.68,10.52," 3,948.11 ",21.34, 388.89 ,11.39,,16.04,,10.71%,1.01,7.02,9.71%,6.97%,2.74%
1926.03,11.81,0.62,1.25,17.80,1926.21,3.62,203.11,10.71," 3,717.06 ",21.46, 392.79 ,10.71,,15.05,,11.13%,1.01,7.10,10.72%,6.95%,3.77%
1926.04,11.48,0.63,1.25,17.90,1926.29,3.60,196.33,10.77," 3,609.44 ",21.33, 392.07 ,10.40,,14.56,,11.40%,1.01,7.09,11.09%,6.97%,4.12%
1926.05,11.56,0.64,1.25,17.80,1926.37,3.57,198.81,10.96," 3,671.81 ",21.43, 395.77 ,10.58,,14.77,,11.11%,1.01,7.17,10.33%,6.88%,3.45%
1926.06,12.11,0.65,1.25,17.70,1926.46,3.54,209.45,11.16," 3,885.41 ",21.53, 399.45 ,11.20,,15.59,,10.46%,1.01,7.25,10.12%,6.70%,3.42%
1926.07,12.62,0.65,1.24,17.50,1926.54,3.51,220.76,11.41," 4,112.96 ",21.76, 405.43 ,11.87,,16.47,,9.86%,1.01,7.37,10.08%,6.47%,3.61%
1926.08,13.12,0.66,1.24,17.40,1926.62,3.48,230.83,11.61," 4,318.51 ",21.87, 409.14 ,12.49,,17.26,,9.31%,1.01,7.45,9.72%,6.30%,3.42%
1926.09,13.32,0.67,1.24,17.50,1926.71,3.45,233.01,11.68," 4,377.49 ",21.73, 408.17 ,12.69,,17.47,,9.08%,1.01,7.45,9.73%,6.33%,3.40%
1926.1,13.02,0.68,1.24,17.60,1926.79,3.43,226.46,11.74," 4,272.97 ",21.60, 407.61 ,12.43,,17.03,,9.15%,1.01,7.45,10.59%,6.35%,4.24%
1926.11,13.19,0.68,1.24,17.70,1926.87,3.40,228.13,11.80," 4,322.87 ",21.46, 406.72 ,12.62,,17.22,,8.94%,1.01,7.44,10.80%,6.38%,4.42%
1926.12,13.49,0.69,1.24,17.70,1926.96,3.37,233.31,11.93," 4,440.03 ",21.45, 408.13 ,13.01,,17.68,,8.63%,1.01,7.48,10.35%,6.34%,4.01%
1927.01,13.40,0.70,1.23,17.50,1927.04,3.34,234.41,12.19," 4,480.14 ",21.50, 410.90 ,13.19,,17.84,,8.35%,1.00,7.61,10.55%,6.11%,4.44%
1927.02,13.66,0.70,1.22,17.40,1927.12,3.34,240.33,12.37," 4,613.03 ",21.43, 411.32 ,13.63,,18.36,,7.78%,1.00,7.67,10.59%,6.06%,4.53%
1927.03,13.87,0.71,1.21,17.30,1927.21,3.34,245.43,12.56," 4,731.11 ",21.38, 412.05 ,14.03,,18.81,,7.51%,1.00,7.74,10.26%,5.92%,4.33%
1927.04,14.21,0.72,1.20,17.30,1927.29,3.34,251.45,12.68," 4,867.46 ",21.18, 410.02 ,14.49,,19.34,,6.79%,1.00,7.76,9.23%,5.85%,3.38%
1927.05,14.70,0.72,1.19,17.40,1927.37,3.34,258.62,12.73," 5,026.89 ",20.87, 405.57 ,15.00,,19.94,,6.45%,1.00,7.74,8.35%,5.84%,2.51%
1927.06,14.89,0.73,1.18,17.60,1927.46,3.34,258.99,12.70," 5,054.57 ",20.44, 398.87 ,15.12,,20.01,,6.35%,1.00,7.67,7.93%,5.96%,1.97%
1927.07,15.22,0.74,1.16,17.30,1927.54,3.34,269.32,13.04," 5,277.39 ",20.60, 403.61 ,15.82,,20.85,,6.04%,1.00,7.83,8.06%,5.71%,2.35%
1927.08,16.03,0.74,1.15,17.20,1927.62,3.33,285.30,13.23," 5,612.17 ",20.52, 403.67 ,16.86,,22.14,,5.44%,1.00,7.90,7.55%,5.65%,1.90%
1927.09,16.94,0.75,1.14,17.30,1927.71,3.33,299.76,13.27," 5,918.24 ",20.23, 399.32 ,17.82,,23.29,,4.94%,1.00,7.87,5.33%,5.64%,-0.31%
1927.1,16.68,0.76,1.13,17.40,1927.79,3.33,293.46,13.31," 5,815.81 ",19.92, 394.69 ,17.54,,22.84,,4.94%,1.00,7.85,3.92%,5.70%,-1.78%
1927.11,17.06,0.76,1.12,17.30,1927.87,3.33,301.88,13.51," 6,005.00 ",19.84, 394.58 ,18.13,,23.52,,4.69%,1.00,7.92,2.77%,5.72%,-2.94%
1927.12,17.46,0.77,1.11,17.30,1927.96,3.33,308.96,13.63," 6,168.38 ",19.64, 392.15 ,18.65,,24.10,,4.39%,1.00,7.94,2.46%,5.79%,-3.33%
1928.01,17.53,0.78,1.13,17.30,1928.04,3.33,310.20,13.74," 6,215.98 ",20.05, 401.75 ,18.81,,24.22,,4.13%,1.00,7.96,2.86%,5.94%,-3.09%
1928.02,17.32,0.78,1.16,17.10,1928.12,3.35,310.07,14.02," 6,236.76 ",20.68, 415.90 ,18.87,,24.22,,3.90%,1.00,8.06,2.71%,5.92%,-3.22%
1928.03,18.25,0.79,1.18,17.10,1928.21,3.38,326.72,14.14," 6,595.35 ",21.07, 425.35 ,19.94,,25.51,,3.66%,1.00,8.07,1.50%,5.95%,-4.45%
1928.04,19.40,0.80,1.20,17.10,1928.29,3.40,347.30,14.26," 7,034.94 ",21.48, 435.15 ,21.26,,27.10,,3.18%,1.00,8.08,0.42%,5.91%,-5.48%
1928.05,20.00,0.80,1.22,17.20,1928.37,3.42,355.96,14.30," 7,234.49 ",21.75, 442.03 ,21.83,,27.73,,2.88%,1.00,8.04,0.37%,6.07%,-5.70%
1928.06,19.02,0.81,1.25,17.10,1928.46,3.44,340.50,14.50," 6,944.79 ",22.29, 454.59 ,20.91,,26.48,,2.86%,1.00,8.09,1.07%,6.03%,-4.97%
1928.07,19.16,0.82,1.27,17.10,1928.54,3.47,343.01,14.62," 7,020.76 ",22.70, 464.63 ,21.08,,26.61,,2.53%,1.00,8.10,2.86%,6.06%,-3.20%
1928.08,19.78,0.82,1.29,17.10,1928.62,3.49,354.11,14.74," 7,273.08 ",23.09, 474.33 ,21.76,,27.39,,2.16%,1.00,8.11,2.60%,6.09%,-3.49%
1928.09,21.17,0.83,1.31,17.30,1928.71,3.51,374.61,14.69," 7,719.33 ",23.22, 478.40 ,23.00,,28.87,,1.81%,1.00,8.02,1.57%,6.24%,-4.67%
1928.1,21.60,0.84,1.34,17.20,1928.79,3.53,384.44,14.89," 7,947.49 ",23.76, 491.20 ,23.58,,29.50,,1.43%,1.00,8.08,2.46%,6.28%,-3.82%
1928.11,23.06,0.84,1.36,17.20,1928.87,3.56,410.42,15.01," 8,510.54 ",24.15, 500.82 ,25.12,,31.34,,0.96%,1.00,8.09,1.80%,6.30%,-4.50%
1928.12,23.15,0.85,1.38,17.10,1928.96,3.58,414.44,15.22," 8,620.01 ",24.71, 513.85 ,25.30,,31.47,,0.73%,1.00,8.14,1.41%,6.27%,-4.86%
1929.01,24.86,0.86,1.40,17.10,1929.04,3.60,445.05,15.40," 9,283.42 ",25.05, 522.43 ,27.08,,33.59,,0.45%,1.01,8.15,0.54%,6.29%,-5.75%
1929.02,24.99,0.87,1.42,17.10,1929.12,3.57,447.38,15.57," 9,359.04 ",25.39, 531.06 ,27.13,,33.56,,0.65%,1.01,8.20,0.49%,6.35%,-5.86%
1929.03,25.43,0.88,1.44,17.00,1929.21,3.55,457.93,15.85," 9,607.47 ",25.89, 543.28 ,27.68,,34.13,,0.42%,1.01,8.29,0.25%,6.26%,-6.01%
1929.04,25.28,0.89,1.46,16.90,1929.29,3.52,457.92,16.12," 9,635.50 ",26.39, 555.34 ,27.57,,33.90,,0.22%,1.01,8.38,-1.01%,6.25%,-7.26%
1929.05,25.66,0.90,1.48,17.00,1929.37,3.50,462.07,16.21," 9,751.23 ",26.58, 560.90 ,27.70,,33.97,,0.17%,1.01,8.37,-0.73%,6.29%,-7.02%
1929.06,26.15,0.91,1.50,17.10,1929.46,3.47,468.14,16.29," 9,907.97 ",26.76, 566.44 ,27.94,,34.17,,0.23%,1.01,8.36,-0.67%,6.34%,-7.01%
1929.07,28.48,0.92,1.51,17.30,1929.54,3.45,503.96,16.28," 10,694.75 ",26.79, 568.53 ,29.93,,36.51,,-0.16%,1.01,8.31,-1.15%,6.44%,-7.59%
1929.08,30.10,0.93,1.53,17.30,1929.62,3.42,532.63,16.46," 11,332.19 ",27.13, 577.15 ,31.48,,38.29,,-0.47%,1.01,8.35,-1.83%,6.42%,-8.24%
1929.09,31.30,0.94,1.55,17.30,1929.71,3.39,553.86,16.63," 11,813.46 ",27.46, 585.77 ,32.56,,39.50,,-0.61%,1.01,8.39,-1.42%,6.17%,-7.58%
1929.1,27.99,0.95,1.57,17.30,1929.79,3.37,495.29,16.81," 10,594.06 ",27.82, 594.99 ,28.96,,35.05,,-0.37%,1.00,8.43,-0.13%,6.22%,-6.35%
1929.11,20.58,0.96,1.59,17.30,1929.87,3.34,364.17,16.99," 7,819.70 ",28.15, 604.53 ,21.17,,25.59,,0.71%,1.00,8.48,2.81%,6.20%,-3.39%
1929.12,21.40,0.97,1.61,17.20,1929.96,3.32,380.88,17.26," 8,209.43 ",28.65, 617.63 ,22.01,,26.57,,0.29%,1.00,8.57,2.11%,6.12%,-4.01%
1930.01,21.71,0.97,1.56,17.10,1930.04,3.29,388.66,17.38," 8,408.28 ",27.87, 603.03 ,22.31,,26.90,,-0.01%,1.00,8.66,1.92%,6.11%,-4.19%
1930.02,23.07,0.97,1.50,17.00,1930.12,3.29,415.43,17.50," 9,019.11 ",27.07, 587.59 ,23.70,,28.53,,-0.44%,1.00,8.73,1.11%,5.99%,-4.87%
1930.03,23.94,0.97,1.45,16.90,1930.21,3.30,433.65,17.62," 9,446.48 ",26.27, 572.16 ,24.59,,29.57,,-0.75%,1.00,8.81,0.63%,5.94%,-5.31%
1930.04,25.46,0.97,1.40,17.00,1930.29,3.30,458.47,17.53," 10,018.98 ",25.16, 549.75 ,25.84,,31.04,,-1.19%,1.00,8.77,0.18%,6.01%,-5.83%
1930.05,23.94,0.97,1.34,16.90,1930.37,3.31,433.65,17.65," 9,508.71 ",24.33, 533.43 ,24.31,,29.17,,-1.15%,1.00,8.85,-0.72%,5.97%,-6.69%
1930.06,21.52,0.98,1.29,16.80,1930.46,3.31,392.13,17.77," 8,630.86 ",23.51, 517.37 ,21.87,,26.24,,-0.90%,1.00,8.92,-0.67%,5.84%,-6.51%
1930.07,21.06,0.98,1.24,16.60,1930.54,3.32,388.38,18.00," 8,581.14 ",22.81, 504.03 ,21.55,,25.85,,-0.90%,1.00,9.05,-0.16%,5.80%,-5.97%
1930.08,20.79,0.98,1.18,16.50,1930.62,3.32,385.72,18.12," 8,555.83 ",21.95, 486.85 ,21.30,,25.56,,-0.68%,1.00,9.13,0.13%,5.75%,-5.62%
1930.09,20.78,0.98,1.13,16.60,1930.71,3.32,383.21,18.03," 8,533.52 ",20.84, 464.05 ,21.07,,25.29,,-0.42%,1.00,9.10,0.62%,5.83%,-5.21%
1930.1,17.92,0.98,1.08,16.50,1930.79,3.33,332.47,18.15," 7,437.31 ",19.98, 446.99 ,18.21,,21.88,,0.31%,1.00,9.17,2.16%,5.78%,-3.62%
1930.11,16.62,0.98,1.02,16.40,1930.87,3.33,310.23,18.28," 6,973.91 ",19.10, 429.26 ,16.94,,20.38,,0.71%,1.00,9.25,3.11%,5.73%,-2.62%
1930.12,15.51,0.98,0.97,16.10,1930.96,3.34,294.91,18.63," 6,664.32 ",18.44, 416.79 ,16.06,,19.35,,1.05%,1.00,9.45,3.13%,5.47%,-2.34%
1931.01,15.98,0.97,0.94,15.90,1931.04,3.34,307.67,18.61," 6,987.68 ",18.10, 411.04 ,16.71,,20.17,,0.88%,1.00,9.59,2.72%,5.35%,-2.63%
1931.02,17.20,0.95,0.91,15.70,1931.12,3.37,335.38,18.59," 7,652.15 ",17.74, 404.85 ,18.16,,21.96,,0.56%,1.00,9.71,1.19%,5.19%,-4.00%
1931.03,17.53,0.94,0.88,15.60,1931.21,3.40,344.00,18.45," 7,884.03 ",17.27, 395.78 ,18.58,,22.49,,0.40%,1.00,9.78,0.94%,5.02%,-4.09%
1931.04,15.86,0.93,0.85,15.50,1931.29,3.43,313.24,18.30," 7,213.93 ",16.79, 386.62 ,16.87,,20.46,,0.96%,1.00,9.85,1.50%,4.85%,-3.35%
1931.05,14.33,0.91,0.82,15.30,1931.37,3.45,286.72,18.27," 6,638.28 ",16.41, 379.86 ,15.40,,18.72,,1.59%,1.00,9.98,2.12%,4.62%,-2.50%
1931.06,13.87,0.90,0.79,15.10,1931.46,3.48,281.19,18.25," 6,545.50 ",16.02, 372.81 ,15.06,,18.36,,1.64%,1.00,10.12,2.46%,4.24%,-1.78%
1931.07,14.33,0.89,0.76,15.10,1931.54,3.51,290.52,17.98," 6,797.45 ",15.41, 360.51 ,15.52,,18.96,,1.36%,1.00,10.12,2.64%,4.21%,-1.57%
1931.08,13.90,0.87,0.73,15.10,1931.62,3.54,281.80,17.70," 6,628.00 ",14.80, 348.09 ,15.01,,18.38,,1.55%,1.00,10.13,2.77%,4.05%,-1.27%
1931.09,11.83,0.86,0.70,15.00,1931.71,3.57,241.43,17.55," 5,712.96 ",14.29, 338.05 ,12.82,,15.76,,2.71%,1.00,10.20,4.26%,3.81%,0.45%
1931.1,10.25,0.85,0.67,14.90,1931.79,3.60,210.59,17.40," 5,017.47 ",13.77, 327.97 ,11.15,,13.76,,3.78%,1.00,10.28,5.12%,3.58%,1.54%
1931.11,10.39,0.83,0.64,14.70,1931.87,3.62,216.37,17.35," 5,189.65 ",13.33, 319.67 ,11.42,,14.16,,3.46%,1.00,10.42,4.26%,3.35%,0.91%
1931.12,8.44,0.82,0.61,14.60,1931.96,3.65,176.97,17.19," 4,278.90 ",12.79, 309.26 ,9.31,,11.61,,5.41%,1.00,10.50,5.58%,3.19%,2.39%
1932.01,8.30,0.79,0.59,14.30,1932.04,3.68,177.68,16.98," 4,330.42 ",12.70, 309.55 ,9.31,,11.69,,5.40%,1.01,10.73,5.59%,2.82%,2.78%
1932.02,8.23,0.77,0.58,14.10,1932.12,3.65,178.68,16.65," 4,388.61 ",12.52, 307.52 ,9.34,,11.79,,5.27%,1.01,10.94,5.12%,2.57%,2.55%
1932.03,8.26,0.74,0.56,14.00,1932.21,3.62,180.62,16.18," 4,469.18 ",12.25, 303.00 ,9.41,,11.95,,5.26%,1.01,11.08,4.28%,2.33%,1.96%
1932.04,6.28,0.71,0.54,13.90,1932.29,3.59,138.31,15.71," 3,454.72 ",11.97, 298.88 ,7.19,,9.19,,8.50%,1.01,11.23,6.56%,2.16%,4.41%
1932.05,5.51,0.69,0.53,13.70,1932.37,3.56,123.12,15.34," 3,107.32 ",11.77, 297.03 ,6.39,,8.24,,10.13%,1.01,11.45,7.76%,1.85%,5.92%
1932.06,4.77,0.66,0.51,13.60,1932.46,3.53,107.37,14.86," 2,741.03 ",11.48, 293.07 ,5.57,,7.24,,12.41%,1.01,11.60,9.73%,1.73%,8.00%
